node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
47,633.297655,575.947570,509.606553,437.634211,414.532322,353.321674,341.155274,328.522633,309.660978,314.173536,582.413638,548.640625,436.037020,403.038037,346.137049,281.801595,237.523143,245.705344,248.554525,274.861551,577.815659,470.366822,391.407314,356.000643,277.826751,212.054607,161.271841,152.159936,163.283106,222.525045,534.535867,454.356425,363.914010,325.374032,220.871723,181.895611,93.498844,93.472340,118.329563,206.806025,505.708521,446.620844,366.765101,311.419897,223.747343,149.575970,83.238596,0.000000,105.621215,165.702678,502.826144,418.849152,352.323893,305.538809,201.719747,130.972882,78.803910,51.793224,94.707736,197.395069,526.590654,459.688987,357.671047,323.803289,255.670247,185.532874,146.800680,139.651043,150.578952,227.543910,508.455880,456.368372,388.667947,331.765688,288.257728,252.838741,192.166969,225.506436,234.407529,277.391373,583.991746,523.031100,438.257343,405.749576,335.745635,295.046751,298.201275,285.165347,324.374035,343.586432,604.930039,538.326508,472.537822,441.828061,399.659042,378.725992,348.976038,355.624099,390.212312,415.198178
48,727.377082,669.889106,596.289812,520.791557,489.623657,418.957797,389.462690,352.754880,305.824285,296.290323,681.991175,646.052961,531.871948,491.955342,430.744104,349.907542,303.806767,277.151113,257.837243,243.968078,680.378753,572.179415,491.641884,452.200397,369.344193,293.214866,232.081102,186.863020,152.725304,176.313392,639.369250,559.493185,468.121286,429.740945,322.726381,282.930083,182.898438,122.692864,80.814822,134.346948,611.223859,552.213501,472.292022,417.039624,328.965367,254.985053,188.282512,105.621215,0.000000,72.101134,607.403576,521.810017,456.818889,408.986590,305.397062,232.605667,174.628482,70.737448,54.865144,93.150834,627.138226,560.627617,455.888795,420.181082,344.789135,257.896277,210.813524,134.260605,114.532455,147.712220,605.570385,549.926386,479.473128,418.165124,360.473901,309.561368,236.257017,233.433535,192.851066,224.296245,673.921525,609.301184,523.226129,480.346558,400.679414,343.913626,324.510497,279.739403,299.217348,288.240836,691.135948,618.346889,545.265394,507.101518,445.871494,414.599607,361.372300,350.017884,367.842245,370.970424
49,757.031133,699.812076,618.847420,540.969142,503.090490,426.518224,385.050648,333.270213,270.547746,252.702015,719.571013,680.694915,565.539600,518.360538,454.158497,362.076585,317.021180,267.613147,234.989884,195.754097,723.255872,614.277771,531.851383,487.440580,401.130984,318.629929,254.157431,191.063589,133.373819,124.882961,688.294176,609.971613,516.131201,478.513062,368.088934,328.112017,223.125592,141.426567,75.987393,69.635034,667.419483,607.712526,528.778878,471.985946,381.537253,309.463354,248.359825,165.702678,72.101134,0.000000,667.170290,584.397739,516.986913,471.001236,367.227586,296.509125,241.065220,141.155393,125.042448,80.654453,692.201687,625.341887,522.486192,487.703149,414.629053,329.714867,282.837720,201.242557,174.336324,171.166584,672.922308,618.822915,549.177381,488.808030,432.502416,381.381261,307.553198,298.383659,240.605809,262.161789,744.083456,680.229763,594.295759,552.373685,472.716045,414.895301,391.847156,338.869199,349.191483,320.340081,762.139258,690.121919,617.358880,579.065867,515.972205,483.016436,424.443628,407.038758,416.927087,407.410263
50,389.900851,361.228747,403.526912,409.213162,454.669059,488.018467,552.721624,621.569159,677.691030,708.016384,291.264982,307.482256,300.768286,361.374863,389.418434,468.231759,474.322809,571.162273,619.038462,702.776890,235.361455,220.599867,252.166142,303.262932,358.617021,426.484661,471.264854,544.701760,608.792932,684.340523,152.366242,133.548748,200.836933,222.216769,323.406169,357.372035,456.466951,546.241811,605.542809,694.725453,53.255545,82.969630,143.573453,201.694309,292.390249,359.178405,419.587937,502.826144,607.403576,667.170290,0.000000,94.986573,150.584769,199.813687,302.243294,375.915067,435.635651,540.682193,578.540248,695.244014,98.405693,95.008439,185.431587,222.556164,307.213967,405.567581,445.107057,558.745375,596.004084,692.622654,145.437591,186.395584,226.843093,278.401243,363.093966,427.867723,473.442053,551.847489,643.643802,688.980404,251.596491,262.619926,262.881781,332.797981,385.433719,449.662383,520.683423,598.411907,661.861674,739.411503,296.415890,318.548206,351.463985,389.505295,471.997621,507.508958,575.857895,629.597720,693.171303,765.784678
51,438.121453,399.533246,418.747260,406.090329,441.781639,459.242275,515.869276,575.398278,621.612634,648.601225,343.062703,346.764255,307.076828,353.643922,365.595692,426.695865,424.230514,516.196397,559.847285,637.200612,296.201773,246.200992,245.627974,284.394063,318.139379,372.431041,408.187347,477.453051,537.258386,612.075983,214.938329,159.287242,178.126207,182.849340,262.903806,291.107084,382.486132,470.797553,526.714591,616.924299,127.203262,101.267385,95.158042,141.956475,223.421219,281.858370,336.068545,418.849152,521.810017,584.397739,94.986573,0.000000,74.088602,113.453565,217.170316,289.207531,348.020254,453.519714,489.813513,607.483491,115.574502,53.715642,91.546169,127.772912,212.249864,311.064883,351.542730,465.990757,503.822040,600.453270,125.810184,128.621760,143.846699,187.019174,269.723184,333.338251,378.594329,456.881877,549.320110,594.428517,237.314168,221.021727,193.397322,253.212351,295.684416,356.619526,427.002975,503.594457,567.042955,644.469364,278.022341,272.429837,284.166587,313.554403,386.400397,418.718749,483.252591,536.027160,599.342330,671.177588
52,420.496129,375.096273,376.732147,352.825591,382.381641,392.345555,445.726080,502.712235,547.619442,574.512672,332.267048,325.385322,263.531870,299.176629,302.216363,355.703403,351.228847,442.350279,485.763621,563.455622,296.140822,221.430305,197.513153,226.125303,248.610216,298.951688,334.123707,403.801029,464.519547,539.611233,223.735677,149.204019,126.125899,119.008437,189.004902,217.106799,310.215369,399.220022,456.757244,546.537457,161.175435,109.557241,44.996650,70.273389,149.513098,210.634527,269.089759,352.323893,456.818889,516.986913,150.584769,74.088602,0.000000,51.970894,151.769129,225.604590,285.468795,390.265127,428.571186,544.869707,189.662993,126.086595,92.577707,110.474461,177.853558,267.152307,301.993422,412.849205,448.985059,545.324583,194.918611,179.635083,163.891050,181.129086,250.047151,304.295984,337.015842,416.770848,501.945578,548.299579,302.233090,273.950107,225.817084,267.651609,287.527882,335.458836,401.422330,468.887827,531.773806,602.427150,340.045031,319.738515,312.627816,330.114571,384.646301,409.197006,461.405018,509.520225,570.982539,637.393335
53,457.919193,409.516839,399.543564,365.995294,388.103521,386.947778,433.229756,482.637129,520.074725,544.430702,373.814573,362.192801,287.720932,312.295243,304.154674,342.161065,331.207759,416.794454,456.586661,529.158338,342.018210,259.016930,220.613069,237.407043,240.941138,277.308680,304.046278,369.445799,426.512337,500.756972,272.874513,195.497511,151.249212,130.821321,166.849632,187.421172,271.421692,358.647879,413.527360,503.852244,213.113124,160.883145,87.643380,74.610317,120.788275,170.050958,222.648116,305.538809,408.986590,471.001236,199.813687,113.453565,51.970894,0.000000,103.819668,176.619297,236.058004,341.364535,378.777366,495.770418,225.025898,158.244986,82.088740,80.021515,130.206153,215.697768,250.024916,361.096746,397.479378,493.926820,218.737036,187.249557,150.555932,148.631480,206.730353,256.318017,285.698474,365.505933,449.981368,496.360306,317.327135,277.725429,215.687672,242.939870,248.916982,290.030831,353.823330,418.513944,481.159552,550.739397,350.955871,317.117942,295.737109,304.707191,347.501288,367.937557,414.731953,461.136881,521.904087,586.924001
54,504.006691,450.241995,415.841046,364.390855,370.274331,347.161746,377.774872,411.953385,436.317940,456.550082,432.161292,410.050662,313.817172,314.357020,284.619458,288.943624,266.051493,338.233091,371.239358,435.558934,412.179515,314.111217,251.739478,243.859614,209.122522,212.638049,221.398075,277.709427,329.076469,401.887794,354.141768,272.991912,198.106956,162.496238,118.664753,116.407872,175.249447,258.835466,311.041460,401.545545,309.830673,252.938504,172.846650,125.417616,75.790162,76.015236,118.927534,201.719747,305.397062,367.227586,302.243294,217.170316,151.769129,103.819668,0.000000,73.967191,133.933274,238.496264,277.107953,393.103919,326.618856,259.552679,164.122356,137.353606,111.354882,146.274129,166.081157,267.751570,301.647530,397.020915,313.736848,269.996006,212.772670,175.946898,188.146861,209.850653,213.057237,290.530370,362.331826,409.534395,401.626149,350.438387,273.716414,271.706106,241.100068,253.039451,302.922790,349.518352,409.235383,468.234013,429.620417,379.159309,335.420232,326.361133,335.950752,342.018442,365.786202,402.762067,458.697040,514.621469
55,558.850877,503.312593,456.838273,396.534749,391.527812,353.077735,368.883037,387.183149,396.691370,411.627564,493.540932,467.212582,363.438734,350.993841,309.329898,286.816190,254.082001,307.508368,331.294645,383.578410,478.445395,376.360388,306.604063,287.337142,232.070857,206.349948,192.796411,232.398779,273.134396,342.423003,424.556569,343.251784,261.944617,224.153623,146.645786,122.836349,129.096710,200.169830,245.283204,335.522978,383.639956,326.327518,246.036877,195.605264,122.966455,65.519029,52.615947,130.972882,232.605667,296.509125,375.915067,289.207531,225.604590,176.619297,73.967191,0.000000,59.971706,164.794430,203.142702,319.328949,395.692717,328.854419,227.042623,194.252522,136.119877,111.898505,110.759055,198.267446,230.112388,324.498407,377.955746,327.848666,262.932532,212.102600,191.997590,187.170694,165.154399,235.819173,295.811666,343.102113,457.364266,399.843159,317.473164,297.945186,245.506459,233.562612,268.126664,297.779562,353.757131,404.240118,481.119486,420.996976,364.695747,344.305837,329.977038,324.907594,329.581220,357.916819,408.882999,457.321499
56,606.948385,550.554883,496.523688,431.106849,418.632942,369.893087,373.549912,377.788899,373.377883,382.900126,546.117213,517.284596,409.773482,389.389163,340.922736,299.888436,260.967428,295.219472,309.336087,348.265292,534.060425,430.036605,356.764477,331.340846,265.618435,221.202182,189.773749,209.153050,236.127765,299.820660,482.692279,401.452136,317.345081,278.987563,189.249591,156.900590,116.473024,163.020192,197.024507,285.524141,443.569560,386.086568,305.752945,254.298229,175.814387,106.076623,40.676767,78.803910,174.628482,241.065220,435.635651,348.020254,285.468795,236.058004,133.933274,59.971706,0.000000,105.503076,143.175223,259.714527,452.510964,386.015481,281.618328,246.643397,176.869281,114.527928,87.682700,144.630032,173.201504,266.001159,431.872791,378.346311,310.043287,253.032910,213.705471,188.029068,142.508153,199.776016,244.397617,291.298647,505.375990,444.230884,359.539636,329.145016,263.652908,233.211605,251.522688,262.769112,313.538604,354.540623,526.126459,460.089186,396.161027,368.265954,336.099499,321.921240,309.161050,328.355524,373.465598,413.945087
57,684.732193,627.422111,561.372362,489.174011,465.058506,401.851815,385.057798,364.340245,334.265677,332.794502,632.582147,599.504984,487.319437,454.830318,397.717225,330.540857,285.515984,282.988306,277.450148,286.894274,626.405376,519.588513,441.539627,407.301063,329.611280,262.927556,209.504967,188.075781,180.719544,225.944121,580.583731,499.859030,411.269110,372.624479,270.712316,232.332426,144.731065,122.641032,118.872700,196.104274,546.947156,488.663293,408.371494,354.724901,269.819178,195.651823,125.257630,51.793224,70.737448,141.155393,540.682193,453.519714,390.265127,341.364535,238.496264,164.794430,105.503076,0.000000,43.341025,154.616557,557.447832,491.151143,385.705702,349.715084,274.095724,189.231994,143.446775,97.322110,100.856932,176.000185,535.078383,479.193558,408.773536,347.766849,292.638886,246.145272,176.480917,192.229156,185.884841,227.399502,603.340256,539.105227,453.144408,412.361513,335.205765,283.923712,274.804645,247.867597,281.132504,293.701225,621.001103,549.309033,477.952808,441.986098,387.836594,361.072353,319.723171,319.188248,348.427931,367.794153
58,727.952488,670.620554,603.732184,530.920071,505.271648,439.915701,418.809651,391.317399,352.430440,346.126018,675.871370,642.844423,530.595136,497.413981,439.589025,369.015970,323.458524,312.040838,299.985164,295.782471,669.298662,562.686242,484.834152,450.568755,372.377535,303.880399,248.141694,217.970513,197.603265,229.676180,622.521325,541.617486,453.823993,415.172878,313.990711,275.670705,186.491867,151.270437,128.150804,189.190401,586.614902,528.824019,448.469816,395.729879,312.102736,238.139696,167.148606,94.707736,54.865144,125.042448,578.540248,489.813513,428.571186,378.777366,277.107953,203.142702,143.175223,43.341025,0.000000,118.350130,591.137606,525.427598,418.432685,381.429559,302.108810,209.914981,161.848905,80.023512,67.426108,132.836182,566.167764,508.062501,436.305417,373.148413,310.701736,256.823574,182.556628,179.484751,151.898968,190.085712,629.282032,563.036470,476.771805,430.354810,348.753804,289.859564,269.732972,228.474945,253.622103,256.162967,644.558590,569.507090,494.454501,454.729495,391.303754,359.735086,307.798574,299.463420,322.011172,333.818527
59,818.852317,761.386786,685.350532,608.770167,574.410467,500.289208,462.808608,413.647170,350.635562,331.024243,774.898699,738.538003,624.083652,582.193906,519.789362,433.519250,387.702058,346.124607,315.435447,273.129534,773.521450,665.327948,584.698992,544.611692,460.855417,382.451314,319.549672,264.341840,212.513527,202.627733,731.892304,651.750272,560.945163,522.494150,415.868442,376.080901,275.401105,206.544388,147.666813,142.254449,701.292279,642.742654,562.548731,508.156400,421.141331,346.938205,278.534182,197.395069,93.150834,80.654453,695.244014,607.483491,544.869707,495.770418,393.103919,319.328949,259.714527,154.616557,118.350130,0.000000,709.474902,643.699633,536.780426,499.717156,419.640488,324.708138,276.397087,171.770771,134.862239,96.117215,684.273550,625.520116,553.306382,489.246816,422.116949,362.320279,286.425403,257.202530,178.660008,190.987278,745.047658,677.560205,591.351877,540.452822,455.269756,388.747965,353.061596,286.002216,285.168303,244.507702,758.590849,680.872098,602.528449,558.890544,483.858267,445.456365,375.751098,349.553888,350.756778,332.622215
60,487.534504,459.632338,499.572482,500.021908,541.833923,567.260408,627.166203,689.419672,737.086583,764.175196,388.786101,405.887935,393.818927,450.071076,470.843460,539.159300,538.733339,631.521442,675.418287,752.354134,331.454293,317.357621,339.998083,386.372884,429.712723,487.445713,523.732120,592.543172,651.297738,725.730073,249.415561,228.518406,279.969633,292.324282,378.341130,406.600145,496.257266,583.658348,637.645707,728.128453,151.266317,171.752717,204.852539,256.547417,338.861817,395.030031,445.000781,526.590654,627.138226,692.201687,98.405693,115.574502,189.662993,225.025898,326.618856,395.692717,452.510964,557.447832,591.137606,709.474902,0.000000,67.066280,173.094239,211.232011,296.336282,397.708838,442.599038,558.360042,597.578110,693.400164,56.066048,117.804586,181.428583,245.330965,332.412164,402.210835,459.911052,533.984902,633.369886,676.215180,153.403216,172.672739,195.005385,272.351784,341.501722,414.457022,486.941483,572.677617,635.347618,720.260661,198.322221,228.738790,275.744244,321.635940,416.100373,457.530677,536.114340,593.489332,657.746913,735.572360
61,472.798389,438.190891,465.123727,456.579286,493.933008,512.820312,569.564871,628.557901,673.331958,699.576005,375.474156,384.651552,354.961785,404.708116,418.736285,480.299905,477.203509,568.303743,611.041734,686.533142,323.594023,287.803817,295.665125,336.724647,371.843272,425.037647,458.916230,526.705870,584.722987,658.999281,240.269325,198.377632,230.009208,236.413032,314.976721,341.661483,429.640530,516.768006,570.580380,661.065474,143.028682,138.361595,148.510451,195.206947,273.871656,328.295832,377.973455,459.688987,560.627617,625.341887,95.008439,53.715642,126.086595,158.244986,259.552679,328.854419,386.015481,491.151143,525.427598,643.699633,67.066280,0.000000,109.279357,148.108853,234.400745,335.722119,379.414414,495.075070,533.936604,630.145015,72.891678,92.784515,134.421977,191.847407,278.762339,346.749036,400.050249,475.991983,573.054061,616.820967,185.593960,177.592103,168.016841,238.205384,295.387025,363.725970,435.800152,518.036026,581.236506,663.279785,227.568568,231.814262,257.235105,294.499398,378.714041,415.974135,488.408952,543.954417,608.014356,683.397989
62,510.288607,466.438029,468.958852,442.006466,467.561488,468.895361,515.080997,562.620016,596.122020,618.510162,419.366133,415.864841,355.820701,388.180773,384.611558,423.988085,411.678139,494.502332,531.774058,599.417551,378.120284,312.131215,289.430830,313.914662,322.919917,357.518951,379.729445,440.840718,493.160289,565.611919,299.952387,233.673903,218.029613,205.855723,247.822807,265.052610,339.239897,422.450374,471.951131,562.365516,217.973844,182.643715,137.007715,150.914950,200.486765,238.629582,278.339218,357.671047,455.888795,522.486192,185.431587,91.546169,92.577707,82.088740,164.122356,227.042623,281.618328,385.705702,418.432685,536.780426,173.094239,109.279357,0.000000,38.897430,125.367492,226.525211,270.186662,385.892562,424.873415,520.973083,150.929232,107.604817,71.891067,96.783163,178.177560,242.502414,291.645068,368.617341,464.218869,508.363472,239.276769,195.878637,135.748949,175.679267,205.937687,265.080073,335.524000,413.342956,476.773986,556.236357,270.641361,235.305713,220.467362,238.061536,299.540973,329.146612,391.750184,444.530484,507.927392,580.417911
63,530.745410,484.471490,478.986597,445.912460,466.736798,461.187113,502.572777,544.916671,573.327298,593.903619,442.649726,435.434321,366.684483,392.251419,382.056880,411.697590,395.522873,473.834183,508.393454,572.139467,404.873266,331.512600,299.605843,317.338819,315.598032,341.234097,357.629310,414.950035,464.198342,535.494474,329.180548,258.516175,229.215883,210.788624,234.337538,246.251800,311.927911,392.455841,439.514161,529.649209,252.078358,211.891997,155.113521,154.558159,185.747572,213.300363,246.407999,323.803289,420.181082,487.703149,222.556164,127.772912,110.474461,80.021515,137.353606,194.252522,246.643397,349.715084,381.429559,499.717156,211.232011,148.108853,38.897430,0.000000,86.484974,187.638663,231.540532,347.288329,386.390867,482.365897,185.391087,133.947173,77.180941,70.885214,143.930603,205.629225,252.889475,330.169389,425.342378,469.558898,264.857715,213.554161,141.337755,162.946273,177.449159,230.828158,300.087672,375.860502,439.310523,517.825414,292.276585,245.941622,216.681780,224.855048,274.181239,299.866421,357.661263,409.110255,472.111670,543.411252
64,585.155867,534.871698,513.840201,468.968212,479.232190,458.508299,487.761306,516.765875,532.014369,547.698986,503.358956,489.473187,405.880128,417.129940,393.267890,399.745108,374.721585,439.601801,466.538214,519.207077,472.175433,387.387839,339.940396,343.741753,319.154356,322.215473,322.917167,368.277049,408.103742,475.300895,401.569918,325.471523,275.190047,247.036650,229.361693,226.730812,264.489052,334.725997,373.850846,462.256349,332.653339,286.581593,217.701767,195.122471,183.626951,178.568457,187.579064,255.670247,344.789135,414.629053,307.213967,212.249864,177.853558,130.206153,111.354882,136.119877,176.869281,274.095724,302.108810,419.640488,296.336282,234.400745,125.367492,86.484974,0.000000,101.435595,146.727422,262.323249,301.835692,397.231333,265.557055,205.955769,134.684956,76.592627,81.286141,126.475641,166.628499,244.633894,338.857452,383.152771,329.480665,267.361605,182.966361,163.998665,131.569230,160.320160,223.804616,292.866499,356.175963,432.226383,349.264257,285.259754,229.926255,215.790353,228.985760,242.163181,284.526198,331.672983,393.229931,461.217876
65,650.059491,596.494572,559.740771,503.749256,502.076734,464.955714,478.544754,489.980782,487.894281,496.773697,576.079042,555.752402,459.820405,455.966387,418.689973,398.255377,363.979102,408.061257,423.839915,460.073005,551.972264,458.089079,398.000115,388.035296,341.334484,317.776834,298.103020,323.618499,348.084505,407.361193,487.358550,407.991299,342.183466,307.962510,252.716086,233.691007,227.559667,275.913991,301.088180,384.537723,426.913776,376.546809,301.364790,265.119700,218.678236,176.448630,144.784110,185.532874,257.896277,329.714867,405.567581,311.064883,267.152307,215.697768,146.274129,111.898505,114.527928,189.231994,209.914981,324.708138,397.708838,335.722119,226.525211,187.638663,101.435595,0.000000,48.322329,161.821289,201.684715,296.290242,365.405757,303.292326,230.128941,164.872208,103.749046,76.138068,70.105316,149.905072,238.312606,283.412939,420.345200,353.240778,266.969088,223.189387,150.297014,122.547416,158.796801,205.311761,266.831052,335.447662,434.667684,360.450643,289.116546,256.317865,222.787860,213.598443,221.337021,256.488333,313.033408,372.735068
66,667.035919,612.105838,567.590919,506.779142,499.350013,455.011539,461.084062,464.409552,454.850138,460.853734,597.896806,574.204493,472.984359,461.709490,418.640471,385.857274,348.037761,381.533412,392.123450,421.192309,578.021993,479.933202,414.268850,397.754678,341.709535,306.238811,277.450709,292.791135,310.003797,365.545040,517.476602,436.918417,364.051187,327.786167,257.402826,231.799073,204.071529,239.709507,258.446908,339.500365,463.038397,410.210781,332.539817,290.603038,230.925400,175.276380,125.681326,146.800680,210.813524,282.837720,445.107057,351.542730,301.993422,250.024916,166.081157,110.759055,87.682700,143.446775,161.848905,276.397087,442.599038,379.414414,270.186662,231.540532,146.727422,48.322329,0.000000,115.763130,155.117857,250.829223,412.053488,350.800563,277.869954,213.014994,149.665183,106.058388,56.064962,125.863350,199.967994,246.507347,468.650772,401.514438,315.246781,269.537593,192.052408,148.776144,164.207874,187.197868,244.502859,302.935152,482.877387,407.886619,334.700162,298.844074,253.160986,235.360191,223.114862,247.584063,298.189529,349.238659
67,751.362996,694.817940,637.602475,569.169104,550.596944,492.302943,480.301433,461.662349,429.197439,424.844901,690.429931,661.914593,553.964008,530.297618,477.865569,420.753638,376.941336,380.209990,374.013461,375.448676,676.695746,573.899097,501.379618,475.067830,405.134630,348.247619,300.741024,285.303674,274.512333,309.697584,621.754381,540.509245,460.102800,422.105386,333.360829,299.188288,230.398858,219.937130,207.062892,267.852209,573.909099,519.091685,439.768252,392.699574,319.612210,250.650134,181.568825,139.651043,134.260605,201.242557,558.745375,465.990757,412.849205,361.096746,267.751570,198.267446,144.630032,97.322110,80.023512,171.770771,558.360042,495.075070,385.892562,347.288329,262.323249,161.821289,115.763130,0.000000,40.062784,135.081386,527.198897,464.920411,391.585526,325.644507,252.700028,190.707146,114.867337,99.472493,100.239467,146.785282,579.066484,509.872975,424.112452,369.651024,283.626735,217.746233,190.734749,151.092683,184.918848,210.907791,590.078467,510.399650,430.981842,387.173587,315.971242,281.789219,227.858623,222.464707,251.529085,276.783890
68,776.329012,719.391486,657.942117,587.322612,565.110293,502.699821,484.706650,458.732043,418.647063,410.620582,718.619220,688.422336,578.600833,550.862587,495.781521,431.360776,386.372856,379.235217,367.206438,358.468816,707.255790,603.026509,528.462276,499.033286,425.341281,362.615433,310.342987,284.893468,264.099909,290.255443,654.658263,573.352646,490.531190,452.189048,358.650007,322.614136,244.013502,218.246269,193.443604,243.129283,609.733863,554.127513,474.353689,425.630793,348.968922,277.678533,206.733785,150.578952,114.532455,174.336324,596.004084,503.822040,448.985059,397.479378,301.647530,230.112388,173.201504,100.856932,67.426108,134.862239,597.578110,533.936604,424.873415,386.390867,301.835692,201.684715,155.117857,40.062784,0.000000,96.643442,566.961801,504.887639,431.582894,365.690649,292.440137,229.361445,153.828312,125.106494,85.356855,126.823272,619.072200,549.754062,464.061741,408.819618,322.091840,253.989106,220.289738,165.697400,186.438523,193.063465,629.825496,549.652245,469.501719,424.619154,349.442010,312.500328,250.107706,235.569177,254.952570,267.545612
69,860.732214,803.420311,736.009431,662.450976,634.513543,565.789414,537.057895,496.782643,440.672050,423.868589,807.436433,775.175186,663.290528,629.956771,571.368864,496.012498,449.982338,423.694020,399.773077,366.737664,798.865073,693.247445,616.524554,583.282819,505.095235,434.772804,376.424752,334.544846,294.394147,295.877962,748.677860,667.418386,582.483274,543.921718,445.720430,407.920102,318.635033,270.114653,223.740652,237.195041,705.874398,649.856391,569.865783,520.026871,440.484786,367.544208,296.016207,227.543910,147.712220,171.166584,692.622654,600.453270,545.324583,493.926820,397.020915,324.498407,266.001159,176.000185,132.836182,96.117215,693.400164,630.145015,520.973083,482.365897,397.231333,296.290242,250.829223,135.081386,96.643442,0.000000,661.588313,598.518075,525.033427,458.625194,381.544785,314.639257,241.819450,190.459157,92.632965,95.402925,709.379369,638.833185,553.993666,494.196225,405.335614,331.585162,283.314700,203.855838,192.783901,149.293982,717.671459,634.776194,551.698387,503.156650,417.157635,374.052236,294.945550,261.278139,256.423163,236.938196
70,534.631482,503.472944,535.697038,529.153577,566.824627,584.901990,640.393111,697.135325,738.454034,763.164872,436.211401,449.679811,426.553766,477.461031,491.374372,550.579874,545.469332,634.422601,675.231899,747.130038,380.798729,356.158886,368.200167,409.606230,442.888499,492.554808,522.701490,587.678984,642.513553,715.622486,297.736055,266.361327,302.900697,308.583055,381.844668,405.777975,487.830451,572.560502,622.851280,713.283787,198.480087,206.874632,220.962426,265.054172,338.404067,386.460760,429.230826,508.455880,605.570385,672.922308,145.437591,125.810184,194.918611,218.737036,313.736848,377.955746,431.872791,535.078383,566.167764,684.273550,56.066048,72.891678,150.929232,185.391087,265.557055,365.405757,412.053488,527.198897,566.961801,661.588313,0.000000,67.968121,138.985111,205.474243,290.788014,361.446223,423.751027,494.951123,596.847408,638.277578,113.114055,118.164192,141.628705,220.044060,294.084172,369.463123,441.744630,529.965252,591.903834,679.336377,156.067659,174.360889,219.926621,266.912260,363.834697,406.787825,488.304395,546.643185,610.827339,690.223156
71,563.797383,527.177395,546.764608,530.302734,561.876286,570.299869,619.809876,669.633949,703.671422,725.731090,467.121798,474.029319,434.498155,477.056676,481.744247,528.861705,518.371564,602.081502,639.236296,705.503560,416.164855,374.552698,371.377410,405.124262,425.055074,464.359450,487.298763,547.552335,598.042244,669.439731,332.927672,286.570527,301.575734,298.620803,354.085985,372.569153,445.178259,526.400352,572.893025,662.790662,235.752877,227.084657,216.266640,247.894697,307.427927,345.346398,380.186442,456.368372,549.926386,618.822915,186.395584,128.621760,179.635083,187.249557,269.996006,327.848666,378.346311,479.193558,508.062501,625.520116,117.804586,92.784515,107.604817,133.947173,205.955769,303.292326,350.800563,464.920411,504.887639,598.518075,67.968121,0.000000,73.513089,140.206367,223.907930,294.667797,358.916408,428.565829,531.389429,572.137359,131.828426,94.500473,78.346552,154.599184,226.150193,301.574379,373.813218,462.376188,524.146310,612.114755,163.706865,143.884272,165.092667,205.967713,298.299227,340.019941,420.481870,478.710825,542.907903,622.260913
72,577.385153,535.244275,540.592057,513.732799,538.297799,536.546526,579.402924,622.021054,649.075030,668.670638,484.410098,483.868709,427.406576,459.902328,454.672744,488.438392,472.700970,550.433993,583.939003,644.949842,439.617640,380.692600,361.179109,385.493553,390.620600,418.410042,433.928455,489.206725,535.625339,605.331752,358.768936,298.748398,289.759012,277.501190,311.126796,323.378018,385.518369,462.993090,506.253454,595.472003,268.728290,243.675907,207.629024,222.151818,262.656272,288.736021,315.547479,388.667947,479.473128,549.177381,226.843093,143.846699,163.891050,150.555932,212.772670,262.932532,310.043287,408.773536,436.305417,553.306382,181.428583,134.421977,71.891067,77.180941,134.684956,230.128941,277.869954,391.585526,431.582894,525.033427,138.985111,73.513089,0.000000,66.774748,152.002659,222.541987,285.494663,355.968663,458.200342,499.344095,195.333317,137.933124,65.198855,109.448451,161.522384,233.034991,305.517833,391.865943,454.258992,540.615180,218.404137,168.848160,148.742667,170.547895,245.169666,281.554536,355.617589,412.373914,476.614508,554.144119
73,601.562944,555.343383,548.120449,512.074581,529.478193,517.541742,552.905567,587.373837,606.501500,623.193688,512.948035,506.296486,436.331967,458.733570,443.917291,463.163958,441.939607,511.974732,541.025754,595.559845,473.801325,402.363035,369.219484,383.863001,373.838645,388.318187,394.930459,443.538355,484.610851,551.869001,396.486297,328.137024,299.367852,278.978275,287.579332,291.971348,339.514667,411.266866,450.053950,538.033323,314.130108,279.060735,225.910858,222.984675,239.282532,249.047687,263.955732,331.765688,418.165124,488.808030,278.401243,187.019174,181.129086,148.631480,175.946898,212.102600,253.032910,347.766849,373.148413,489.246816,245.330965,191.847407,96.783163,70.885214,76.592627,164.872208,213.014994,325.644507,365.690649,458.625194,205.474243,140.206367,66.774748,0.000000,87.273863,156.922027,218.726548,289.648595,391.467953,432.826636,256.140958,191.625335,106.510543,98.081460,109.155036,172.000229,243.957262,327.466767,390.337871,475.092377,273.598877,208.899572,159.612544,157.746502,203.968860,232.363531,297.563864,352.274655,416.253659,491.734782
