source_id,target_id,distance
38,77,306.140768
38,78,273.580217
38,79,304.716449
38,80,701.462636
38,81,641.192982
38,82,556.556581
38,83,523.117444
38,84,450.214438
38,85,402.358617
38,86,392.669546
38,87,356.625045
38,88,379.356351
38,89,367.985787
38,90,723.049397
38,91,656.566387
38,92,589.664808
38,93,556.878559
38,94,506.519365
38,95,479.829657
38,96,434.593237
38,97,427.587970
38,98,447.981842
38,99,451.525285
39,40,689.887933
39,41,629.772658
39,42,553.053281
39,43,495.050378
39,44,403.502649
39,45,335.936728
39,46,284.081516
39,47,206.806025
39,48,134.346948
39,49,69.635034
39,50,694.725453
39,51,616.924299
39,52,546.537457
39,53,503.852244
39,54,401.545545
39,55,335.522978
39,56,285.524141
39,57,196.104274
39,58,189.190401
39,59,142.254449
39,60,728.128453
39,61,661.065474
39,62,562.365516
39,63,529.649209
39,64,462.256349
39,65,384.537723
39,66,339.500365
39,67,267.852209
39,68,243.129283
39,69,237.195041
39,70,713.283787
39,71,662.790662
39,72,595.472003
39,73,538.033323
39,74,488.235237
39,75,441.635592
39,76,369.670096
39,77,366.183959
39,78,310.070824
39,79,330.119704
39,80,790.790953
39,81,729.535879
39,82,644.399736
39,83,607.657686
39,84,531.298898
39,85,477.511752
39,86,458.515110
39,87,408.195773
39,88,418.645966
39,89,386.351154
39,90,811.480983
39,91,743.082740
39,92,673.628584
39,93,638.066845
39,94,580.005785
39,95,548.904086
39,96,493.048863
39,97,476.609724
39,98,486.215278
39,99,474.129044
40,41,60.122779
40,42,138.944506
40,43,195.527226
40,44,286.747795
40,45,357.976168
40,46,423.053254
40,47,505.708521
40,48,611.223859
40,49,667.419483
40,50,53.255545
40,51,127.203262
40,52,161.175435
40,53,213.113124
40,54,309.830673
40,55,383.639956
40,56,443.569560
40,57,546.947156
40,58,586.614902
40,59,701.292279
40,60,151.266317
40,61,143.028682
40,62,217.973844
40,63,252.078358
40,64,332.653339
40,65,426.913776
40,66,463.038397
40,67,573.909099
40,68,609.733863
40,69,705.874398
40,70,198.480087
40,71,235.752877
40,72,268.728290
40,73,314.130108
40,74,395.625681
40,75,457.018845
40,76,496.283369
40,77,575.726927
40,78,662.927724
40,79,709.131264
40,80,304.632646
40,81,315.140349
40,82,310.402111
40,83,376.990518
40,84,422.886352
40,85,482.619035
40,86,552.155866
40,87,625.519255
40,88,688.820122
40,89,762.340647
40,90,349.504130
40,91,370.879959
40,92,400.158389
40,93,435.482581
40,94,513.016462
40,95,545.913319
40,96,609.428352
40,97,661.163566
40,98,724.010878
40,99,793.820014
41,42,80.355044
41,43,135.726675
41,44,226.734018
41,45,298.368026
41,46,364.266755
41,47,446.620844
41,48,552.213501
41,49,607.712526
41,50,82.969630
41,51,101.267385
41,52,109.557241
41,53,160.883145
41,54,252.938504
41,55,326.327518
41,56,386.086568
41,57,488.663293
41,58,528.824019
41,59,642.742654
41,60,171.752717
41,61,138.361595
41,62,182.643715
41,63,211.891997
41,64,286.581593
41,65,376.546809
41,66,410.210781
41,67,519.091685
41,68,554.127513
41,69,649.856391
41,70,206.874632
41,71,227.084657
41,72,243.675907
41,73,279.060735
41,74,355.374064
41,75,412.705242
41,76,446.488105
41,77,526.268826
41,78,610.108601
41,79,656.715435
41,80,319.211695
41,81,315.827941
41,82,294.624863
41,83,353.066190
41,84,388.045495
41,85,441.861241
41,86,509.347534
41,87,578.362496
41,88,641.299823
41,89,711.595946
41,90,362.850824
41,91,369.447201
41,92,385.411483
41,93,414.066980
41,94,482.155110
41,95,511.096562
41,96,568.448150
41,97,617.877450
41,98,679.781614
41,99,746.877145
42,43,58.286553
42,44,149.653308
42,45,219.334470
42,46,284.171517
42,47,366.765101
42,48,472.292022
42,49,528.778878
42,50,143.573453
42,51,95.158042
42,52,44.996650
42,53,87.643380
42,54,172.846650
42,55,246.036877
42,56,305.752945
42,57,408.371494
42,58,448.469816
42,59,562.548731
42,60,204.852539
42,61,148.510451
42,62,137.007715
42,63,155.113521
42,64,217.701767
42,65,301.364790
42,66,332.539817
42,67,439.768252
42,68,474.353689
42,69,569.865783
42,70,220.962426
42,71,216.266640
42,72,207.629024
42,73,225.910858
42,74,292.568812
42,75,343.944660
42,76,371.467421
42,77,451.236566
42,78,532.023503
42,79,578.871239
42,80,332.162679
42,81,310.666657
42,82,268.214437
42,83,312.452041
42,84,331.618499
42,85,377.015701
42,86,441.429734
42,87,505.387540
42,88,567.754775
42,89,634.997275
42,90,372.157417
42,91,358.824431
42,92,356.161808
42,93,374.900589
42,94,429.124081
42,95,452.692482
42,96,502.182249
42,97,548.771506
42,98,609.421240
42,99,673.618036
43,44,91.548354
43,45,162.686736
43,46,229.694568
43,47,311.419897
43,48,417.039624
43,49,471.985946
43,50,201.694309
43,51,141.956475
43,52,70.273389
43,53,74.610317
43,54,125.417616
43,55,195.605264
43,56,254.298229
43,57,354.724901
43,58,395.729879
43,59,508.156400
43,60,256.547417
43,61,195.206947
43,62,150.914950
43,63,154.558159
43,64,195.122471
43,65,265.119700
43,66,290.603038
43,67,392.699574
43,68,425.630793
43,69,520.026871
43,70,265.054172
43,71,247.894697
43,72,222.151818
43,73,222.984675
43,74,275.192611
43,75,317.233052
43,76,334.411773
43,77,413.343794
43,78,487.749296
43,79,534.947289
43,80,372.348783
43,81,341.557252
43,82,286.630184
43,83,317.504194
43,84,320.483877
43,85,354.872994
43,86,414.284437
43,87,470.416028
43,88,531.495948
43,89,593.332455
43,90,409.660614
43,91,384.982391
43,92,369.219517
43,93,379.316468
43,94,419.331515
43,95,436.821083
43,96,476.477344
43,97,518.979450
43,98,577.530845
43,99,637.287079
44,45,74.293106
44,46,145.013664
44,47,223.747343
44,48,328.965367
44,49,381.537253
44,50,292.390249
44,51,223.421219
44,52,149.513098
44,53,120.788275
44,54,75.790162
44,55,122.966455
44,56,175.814387
44,57,269.819178
44,58,312.102736
44,59,421.141331
44,60,338.861817
44,61,273.871656
44,62,200.486765
44,63,185.747572
44,64,183.626951
44,65,218.678236
44,66,230.925400
44,67,319.612210
44,68,348.968922
44,69,440.484786
44,70,338.404067
44,71,307.427927
44,72,262.656272
44,73,239.282532
44,74,262.732546
44,75,285.175604
44,76,282.196370
44,77,356.788611
44,78,418.238806
44,79,465.466560
44,80,438.041735
44,81,395.916701
44,82,327.080227
44,83,337.200281
44,84,314.910631
44,85,328.741380
44,86,376.894584
44,87,417.686490
44,88,475.353490
44,89,527.104900
44,90,470.978568
44,91,431.495551
44,92,397.881523
44,93,394.783779
44,94,410.905325
44,95,417.801068
44,96,439.677739
44,97,474.196239
44,98,528.130348
44,99,579.610334
45,46,71.528062
45,47,149.575970
45,48,254.985053
45,49,309.463354
45,50,359.178405
45,51,281.858370
45,52,210.634527
45,53,170.050958
45,54,76.015236
45,55,65.519029
45,56,106.076623
45,57,195.651823
45,58,238.139696
45,59,346.938205
45,60,395.030031
45,61,328.295832
45,62,238.629582
45,63,213.300363
45,64,178.568457
45,65,176.448630
45,66,175.276380
45,67,250.650134
45,68,277.678533
45,69,367.544208
45,70,386.460760
45,71,345.346398
45,72,288.736021
45,73,249.047687
45,74,246.717032
45,75,250.572897
45,76,230.334236
45,77,298.906074
45,78,350.471443
45,79,397.367126
45,80,477.119483
45,81,426.449417
45,82,349.156676
45,83,342.296246
45,84,300.774871
45,85,296.670984
45,86,333.573785
45,87,361.410597
45,88,415.762934
45,89,460.525089
45,90,505.575764
45,91,454.516648
45,92,407.457385
45,93,393.806873
45,94,389.910371
45,95,387.986003
45,96,395.098617
45,97,422.831779
45,98,472.641499
45,99,518.005061
46,47,83.238596
46,48,188.282512
46,49,248.359825
46,50,419.587937
46,51,336.068545
46,52,269.089759
46,53,222.648116
46,54,118.927534
46,55,52.615947
46,56,40.676767
46,57,125.257630
46,58,167.148606
46,59,278.534182
46,60,445.000781
46,61,377.973455
46,62,278.339218
46,63,246.407999
46,64,187.579064
46,65,144.784110
46,66,125.681326
46,67,181.568825
46,68,206.733785
46,69,296.016207
46,70,429.230826
46,71,380.186442
46,72,315.547479
46,73,263.955732
46,74,236.940591
46,75,220.510298
46,76,181.413351
46,77,240.452462
46,78,281.793887
46,79,328.258405
46,80,509.927416
46,81,452.379659
46,82,369.705227
46,83,347.366530
46,84,289.157035
46,85,266.582654
46,86,289.867110
46,87,303.445876
46,88,353.900508
46,89,392.367248
46,90,533.707804
46,91,472.810265
46,92,414.371525
46,93,391.065954
46,94,367.526707
46,95,356.703148
46,96,348.471818
46,97,368.864710
46,98,414.120517
46,99,453.680150
47,48,105.621215
47,49,165.702678
47,50,502.826144
47,51,418.849152
47,52,352.323893
47,53,305.538809
47,54,201.719747
47,55,130.972882
47,56,78.803910
47,57,51.793224
47,58,94.707736
47,59,197.395069
47,60,526.590654
47,61,459.688987
47,62,357.671047
47,63,323.803289
47,64,255.670247
47,65,185.532874
47,66,146.800680
47,67,139.651043
47,68,150.578952
47,69,227.543910
47,70,508.455880
47,71,456.368372
47,72,388.667947
47,73,331.765688
47,74,288.257728
47,75,252.838741
47,76,192.166969
47,77,225.506436
47,78,234.407529
47,79,277.391373
47,80,583.991746
47,81,523.031100
47,82,438.257343
47,83,405.749576
47,84,335.745635
47,85,295.046751
47,86,298.201275
47,87,285.165347
47,88,324.374035
47,89,343.586432
47,90,604.930039
47,91,538.326508
47,92,472.537822
47,93,441.828061
47,94,399.659042
47,95,378.725992
47,96,348.976038
47,97,355.624099
47,98,390.212312
47,99,415.198178
48,49,72.101134
48,50,607.403576
48,51,521.810017
48,52,456.818889
48,53,408.986590
48,54,305.397062
48,55,232.605667
48,56,174.628482
48,57,70.737448
48,58,54.865144
48,59,93.150834
48,60,627.138226
48,61,560.627617
48,62,455.888795
48,63,420.181082
48,64,344.789135
48,65,257.896277
48,66,210.813524
48,67,134.260605
48,68,114.532455
48,69,147.712220
48,70,605.570385
48,71,549.926386
48,72,479.473128
48,73,418.165124
48,74,360.473901
48,75,309.561368
48,76,236.257017
48,77,233.433535
48,78,192.851066
48,79,224.296245
48,80,673.921525
48,81,609.301184
48,82,523.226129
48,83,480.346558
48,84,400.679414
48,85,343.913626
48,86,324.510497
48,87,279.739403
48,88,299.217348
48,89,288.240836
48,90,691.135948
48,91,618.346889
48,92,545.265394
48,93,507.101518
48,94,445.871494
48,95,414.599607
48,96,361.372300
48,97,350.017884
48,98,367.842245
48,99,370.970424
49,50,667.170290
49,51,584.397739
49,52,516.986913
49,53,471.001236
49,54,367.227586
49,55,296.509125
49,56,241.065220
49,57,141.155393
49,58,125.042448
49,59,80.654453
49,60,692.201687
49,61,625.341887
49,62,522.486192
49,63,487.703149
49,64,414.629053
49,65,329.714867
49,66,282.837720
49,67,201.242557
49,68,174.336324
49,69,171.166584
49,70,672.922308
49,71,618.822915
49,72,549.177381
49,73,488.808030
49,74,432.502416
49,75,381.381261
49,76,307.553198
49,77,298.383659
49,78,240.605809
49,79,262.161789
49,80,744.083456
49,81,680.229763
49,82,594.295759
49,83,552.373685
49,84,472.716045
49,85,414.895301
49,86,391.847156
49,87,338.869199
49,88,349.191483
49,89,320.340081
49,90,762.139258
49,91,690.121919
49,92,617.358880
49,93,579.065867
49,94,515.972205
49,95,483.016436
49,96,424.443628
49,97,407.038758
49,98,416.927087
49,99,407.410263
50,51,94.986573
50,52,150.584769
50,53,199.813687
50,54,302.243294
50,55,375.915067
50,56,435.635651
50,57,540.682193
50,58,578.540248
50,59,695.244014
50,60,98.405693
50,61,95.008439
50,62,185.431587
50,63,222.556164
50,64,307.213967
50,65,405.567581
50,66,445.107057
50,67,558.745375
50,68,596.004084
50,69,692.622654
50,70,145.437591
50,71,186.395584
50,72,226.843093
50,73,278.401243
50,74,363.093966
50,75,427.867723
50,76,473.442053
50,77,551.847489
50,78,643.643802
50,79,688.980404
50,80,251.596491
50,81,262.619926
50,82,262.881781
50,83,332.797981
50,84,385.433719
50,85,449.662383
50,86,520.683423
50,87,598.411907
50,88,661.861674
50,89,739.411503
50,90,296.415890
50,91,318.548206
50,92,351.463985
50,93,389.505295
50,94,471.997621
50,95,507.508958
50,96,575.857895
50,97,629.597720
50,98,693.171303
50,99,765.784678
51,52,74.088602
51,53,113.453565
51,54,217.170316
51,55,289.207531
51,56,348.020254
51,57,453.519714
51,58,489.813513
51,59,607.483491
51,60,115.574502
51,61,53.715642
51,62,91.546169
51,63,127.772912
51,64,212.249864
51,65,311.064883
51,66,351.542730
51,67,465.990757
51,68,503.822040
51,69,600.453270
51,70,125.810184
51,71,128.621760
51,72,143.846699
51,73,187.019174
51,74,269.723184
51,75,333.338251
51,76,378.594329
51,77,456.881877
51,78,549.320110
51,79,594.428517
51,80,237.314168
51,81,221.021727
51,82,193.397322
51,83,253.212351
51,84,295.684416
51,85,356.619526
51,86,427.002975
51,87,503.594457
51,88,567.042955
51,89,644.469364
51,90,278.022341
51,91,272.429837
51,92,284.166587
51,93,313.554403
51,94,386.400397
51,95,418.718749
51,96,483.252591
51,97,536.027160
51,98,599.342330
51,99,671.177588
52,53,51.970894
52,54,151.769129
52,55,225.604590
52,56,285.468795
52,57,390.265127
52,58,428.571186
52,59,544.869707
52,60,189.662993
52,61,126.086595
52,62,92.577707
52,63,110.474461
52,64,177.853558
52,65,267.152307
52,66,301.993422
52,67,412.849205
52,68,448.985059
52,69,545.324583
52,70,194.918611
52,71,179.635083
52,72,163.891050
52,73,181.129086
52,74,250.047151
52,75,304.295984
52,76,337.015842
52,77,416.770848
52,78,501.945578
52,79,548.299579
52,80,302.233090
52,81,273.950107
52,82,225.817084
52,83,267.651609
52,84,287.527882
52,85,335.458836
52,86,401.422330
52,87,468.887827
52,88,531.773806
52,89,602.427150
52,90,340.045031
52,91,319.738515
52,92,312.627816
52,93,330.114571
52,94,384.646301
52,95,409.197006
52,96,461.405018
52,97,509.520225
52,98,570.982539
52,99,637.393335
53,54,103.819668
53,55,176.619297
53,56,236.058004
53,57,341.364535
53,58,378.777366
53,59,495.770418
53,60,225.025898
53,61,158.244986
53,62,82.088740
53,63,80.021515
53,64,130.206153
53,65,215.697768
53,66,250.024916
53,67,361.096746
53,68,397.479378
53,69,493.926820
53,70,218.737036
53,71,187.249557
53,72,150.555932
53,73,148.631480
53,74,206.730353
53,75,256.318017
53,76,285.698474
53,77,365.505933
53,78,449.981368
53,79,496.360306
53,80,317.327135
53,81,277.725429
53,82,215.687672
53,83,242.939870
53,84,248.916982
53,85,290.030831
53,86,353.823330
53,87,418.513944
53,88,481.159552
53,89,550.739397
53,90,350.955871
53,91,317.117942
53,92,295.737109
53,93,304.707191
53,94,347.501288
53,95,367.937557
53,96,414.731953
53,97,461.136881
53,98,521.904087
53,99,586.924001
54,55,73.967191
54,56,133.933274
54,57,238.496264
54,58,277.107953
54,59,393.103919
54,60,326.618856
54,61,259.552679
54,62,164.122356
54,63,137.353606
54,64,111.354882
54,65,146.274129
54,66,166.081157
54,67,267.751570
54,68,301.647530
54,69,397.020915
54,70,313.736848
54,71,269.996006
54,72,212.772670
54,73,175.946898
54,74,188.146861
54,75,209.850653
54,76,213.057237
54,77,290.530370
54,78,362.331826
54,79,409.534395
54,80,401.626149
54,81,350.438387
54,82,273.716414
54,83,271.706106
54,84,241.100068
54,85,253.039451
54,86,302.922790
54,87,349.518352
54,88,409.235383
54,89,468.234013
54,90,429.620417
54,91,379.159309
54,92,335.420232
54,93,326.361133
54,94,335.950752
54,95,342.018442
54,96,365.786202
54,97,402.762067
54,98,458.697040
54,99,514.621469
55,56,59.971706
55,57,164.794430
55,58,203.142702
55,59,319.328949
55,60,395.692717
55,61,328.854419
55,62,227.042623
55,63,194.252522
55,64,136.119877
55,65,111.898505
55,66,110.759055
55,67,198.267446
55,68,230.112388
55,69,324.498407
55,70,377.955746
55,71,327.848666
55,72,262.932532
55,73,212.102600
55,74,191.997590
55,75,187.170694
55,76,165.154399
55,77,235.819173
55,78,295.811666
55,79,343.102113
55,80,457.364266
55,81,399.843159
55,82,317.473164
55,83,297.945186
55,84,245.506459
55,85,233.562612
55,86,268.126664
55,87,297.779562
55,88,353.757131
55,89,404.240118
55,90,481.119486
55,91,420.996976
55,92,364.695747
55,93,344.305837
55,94,329.977038
55,95,324.907594
55,96,329.581220
55,97,357.916819
55,98,408.882999
55,99,457.321499
56,57,105.503076
56,58,143.175223
56,59,259.714527
56,60,452.510964
56,61,386.015481
56,62,281.618328
56,63,246.643397
56,64,176.869281
56,65,114.527928
56,66,87.682700
56,67,144.630032
56,68,173.201504
56,69,266.001159
56,70,431.872791
56,71,378.346311
56,72,310.043287
56,73,253.032910
56,74,213.705471
56,75,188.029068
56,76,142.508153
56,77,199.776016
56,78,244.397617
56,79,291.298647
56,80,505.375990
56,81,444.230884
56,82,359.539636
56,83,329.145016
56,84,263.652908
56,85,233.211605
56,86,251.522688
56,87,262.769112
56,88,313.538604
56,89,354.540623
56,90,526.126459
56,91,460.089186
56,92,396.161027
56,93,368.265954
56,94,336.099499
56,95,321.921240
56,96,309.161050
56,97,328.355524
56,98,373.465598
56,99,413.945087
57,58,43.341025
57,59,154.616557
57,60,557.447832
57,61,491.151143
57,62,385.705702
57,63,349.715084
57,64,274.095724
57,65,189.231994
57,66,143.446775
57,67,97.322110
57,68,100.856932
57,69,176.000185
57,70,535.078383
57,71,479.193558
57,72,408.773536
57,73,347.766849
57,74,292.638886
57,75,246.145272
57,76,176.480917
57,77,192.229156
57,78,185.884841
57,79,227.399502
57,80,603.340256
57,81,539.105227
57,82,453.144408
57,83,412.361513
57,84,335.205765
57,85,283.923712
57,86,274.804645
57,87,247.867597
57,88,281.132504
57,89,293.701225
57,90,621.001103
57,91,549.309033
57,92,477.952808
57,93,441.986098
57,94,387.836594
57,95,361.072353
57,96,319.723171
57,97,319.188248
57,98,348.427931
57,99,367.794153
58,59,118.350130
58,60,591.137606
58,61,525.427598
58,62,418.432685
58,63,381.429559
58,64,302.108810
58,65,209.914981
58,66,161.848905
58,67,80.023512
58,68,67.426108
58,69,132.836182
58,70,566.167764
58,71,508.062501
58,72,436.305417
58,73,373.148413
58,74,310.701736
58,75,256.823574
58,76,182.556628
58,77,179.484751
58,78,151.898968
58,79,190.085712
58,80,629.282032
58,81,563.036470
58,82,476.771805
58,83,430.354810
58,84,348.753804
58,85,289.859564
58,86,269.732972
58,87,228.474945
58,88,253.622103
58,89,256.162967
58,90,644.558590
58,91,569.507090
58,92,494.454501
58,93,454.729495
58,94,391.303754
58,95,359.735086
58,96,307.798574
58,97,299.463420
58,98,322.011172
58,99,333.818527
59,60,709.474902
59,61,643.699633
59,62,536.780426
59,63,499.717156
59,64,419.640488
59,65,324.708138
59,66,276.397087
59,67,171.770771
59,68,134.862239
59,69,96.117215
59,70,684.273550
59,71,625.520116
59,72,553.306382
59,73,489.246816
59,74,422.116949
59,75,362.320279
59,76,286.425403
59,77,257.202530
59,78,178.660008
59,79,190.987278
59,80,745.047658
59,81,677.560205
59,82,591.351877
59,83,540.452822
59,84,455.269756
59,85,388.747965
59,86,353.061596
59,87,286.002216
59,88,285.168303
59,89,244.507702
59,90,758.590849
59,91,680.872098
59,92,602.528449
59,93,558.890544
59,94,483.858267
59,95,445.456365
59,96,375.751098
59,97,349.553888
59,98,350.756778
59,99,332.622215
60,61,67.066280
60,62,173.094239
60,63,211.232011
60,64,296.336282
60,65,397.708838
60,66,442.599038
60,67,558.360042
60,68,597.578110
60,69,693.400164
60,70,56.066048
60,71,117.804586
60,72,181.428583
60,73,245.330965
60,74,332.412164
60,75,402.210835
60,76,459.911052
60,77,533.984902
60,78,633.369886
60,79,676.215180
60,80,153.403216
60,81,172.672739
60,82,195.005385
60,83,272.351784
60,84,341.501722
60,85,414.457022
60,86,486.941483
60,87,572.677617
60,88,635.347618
60,89,720.260661
60,90,198.322221
60,91,228.738790
60,92,275.744244
60,93,321.635940
60,94,416.100373
60,95,457.530677
60,96,536.114340
60,97,593.489332
60,98,657.746913
60,99,735.572360
61,62,109.279357
61,63,148.108853
61,64,234.400745
61,65,335.722119
61,66,379.414414
61,67,495.075070
61,68,533.936604
61,69,630.145015
61,70,72.891678
61,71,92.784515
61,72,134.421977
61,73,191.847407
61,74,278.762339
61,75,346.749036
61,76,400.050249
61,77,475.991983
61,78,573.054061
61,79,616.820967
61,80,185.593960
61,81,177.592103
61,82,168.016841
61,83,238.205384
61,84,295.387025
61,85,363.725970
61,86,435.800152
61,87,518.036026
61,88,581.236506
61,89,663.279785
61,90,227.568568
61,91,231.814262
61,92,257.235105
61,93,294.499398
61,94,378.714041
61,95,415.974135
61,96,488.408952
61,97,543.954417
61,98,608.014356
61,99,683.397989
62,63,38.897430
62,64,125.367492
62,65,226.525211
62,66,270.186662
62,67,385.892562
62,68,424.873415
62,69,520.973083
62,70,150.929232
62,71,107.604817
62,72,71.891067
62,73,96.783163
62,74,178.177560
62,75,242.502414
62,76,291.645068
62,77,368.617341
62,78,464.218869
62,79,508.363472
62,80,239.276769
62,81,195.878637
62,82,135.748949
62,83,175.679267
62,84,205.937687
62,85,265.080073
62,86,335.524000
62,87,413.342956
62,88,476.773986
62,89,556.236357
62,90,270.641361
62,91,235.305713
62,92,220.467362
62,93,238.061536
62,94,299.540973
62,95,329.146612
62,96,391.750184
62,97,444.530484
62,98,507.927392
62,99,580.417911
63,64,86.484974
63,65,187.638663
63,66,231.540532
63,67,347.288329
63,68,386.390867
63,69,482.365897
63,70,185.391087
63,71,133.947173
63,72,77.180941
63,73,70.885214
63,74,143.930603
63,75,205.629225
63,76,252.889475
63,77,330.169389
63,78,425.342378
63,79,469.558898
63,80,264.857715
63,81,213.554161
63,82,141.337755
63,83,162.946273
63,84,177.449159
63,85,230.828158
63,86,300.087672
63,87,375.860502
63,88,439.310523
63,89,517.825414
63,90,292.276585
63,91,245.941622
63,92,216.681780
63,93,224.855048
63,94,274.181239
63,95,299.866421
63,96,357.661263
63,97,409.110255
63,98,472.111670
63,99,543.411252
64,65,101.435595
64,66,146.727422
64,67,262.323249
64,68,301.835692
64,69,397.231333
64,70,265.557055
64,71,205.955769
64,72,134.684956
64,73,76.592627
64,74,81.286141
64,75,126.475641
64,76,166.628499
64,77,244.633894
64,78,338.857452
64,79,383.152771
64,80,329.480665
64,81,267.361605
64,82,182.966361
64,83,163.998665
64,84,131.569230
64,85,160.320160
64,86,223.804616
64,87,292.866499
64,88,356.175963
64,89,432.226383
64,90,349.264257
64,91,285.259754
64,92,229.926255
64,93,215.790353
64,94,228.985760
64,95,242.163181
64,96,284.526198
64,97,331.672983
64,98,393.229931
64,99,461.217876
65,66,48.322329
65,67,161.821289
65,68,201.684715
65,69,296.290242
65,70,365.405757
65,71,303.292326
65,72,230.128941
65,73,164.872208
65,74,103.749046
65,75,76.138068
65,76,70.105316
65,77,149.905072
65,78,238.312606
65,79,283.412939
65,80,420.345200
65,81,353.240778
65,82,266.969088
65,83,223.189387
65,84,150.297014
65,85,122.547416
65,86,158.796801
65,87,205.311761
65,88,266.831052
65,89,335.447662
65,90,434.667684
65,91,360.450643
65,92,289.116546
65,93,256.317865
65,94,222.787860
65,95,213.598443
65,96,221.337021
65,97,256.488333
65,98,313.033408
65,99,372.735068
66,67,115.763130
66,68,155.117857
66,69,250.829223
66,70,412.053488
66,71,350.800563
66,72,277.869954
66,73,213.014994
66,74,149.665183
66,75,106.058388
66,76,56.064962
66,77,125.863350
66,78,199.967994
66,79,246.507347
66,80,468.650772
66,81,401.514438
66,82,315.246781
66,83,269.537593
66,84,192.052408
66,85,148.776144
66,86,164.207874
66,87,187.197868
66,88,244.502859
66,89,302.935152
66,90,482.877387
66,91,407.886619
66,92,334.700162
66,93,298.844074
66,94,253.160986
66,95,235.360191
66,96,223.114862
66,97,247.584063
66,98,298.189529
66,99,349.238659
67,68,40.062784
67,69,135.081386
67,70,527.198897
67,71,464.920411
67,72,391.585526
67,73,325.644507
67,74,252.700028
67,75,190.707146
67,76,114.867337
67,77,99.472493
67,78,100.239467
67,79,146.785282
67,80,579.066484
67,81,509.872975
67,82,424.112452
67,83,369.651024
67,84,283.626735
67,85,217.746233
67,86,190.734749
67,87,151.092683
67,88,184.918848
67,89,210.907791
67,90,590.078467
67,91,510.399650
67,92,430.981842
67,93,387.173587
67,94,315.971242
67,95,281.789219
67,96,227.858623
67,97,222.464707
67,98,251.529085
67,99,276.783890
68,69,96.643442
68,70,566.961801
68,71,504.887639
68,72,431.582894
68,73,365.690649
68,74,292.440137
68,75,229.361445
68,76,153.828312
68,77,125.106494
68,78,85.356855
68,79,126.823272
68,80,619.072200
68,81,549.754062
68,82,464.061741
68,83,408.819618
68,84,322.091840
68,85,253.989106
68,86,220.289738
68,87,165.697400
68,88,186.438523
68,89,193.063465
68,90,629.825496
68,91,549.652245
68,92,469.501719
68,93,424.619154
68,94,349.442010
68,95,312.500328
68,96,250.107706
68,97,235.569177
68,98,254.952570
68,99,267.545612
69,70,661.588313
69,71,598.518075
69,72,525.033427
69,73,458.625194
69,74,381.544785
69,75,314.639257
69,76,241.819450
69,77,190.459157
69,78,92.632965
69,79,95.402925
69,80,709.379369
69,81,638.833185
69,82,553.993666
69,83,494.196225
69,84,405.335614
69,85,331.585162
69,86,283.314700
69,87,203.855838
69,88,192.783901
69,89,149.293982
69,90,717.671459
69,91,634.776194
69,92,551.698387
69,93,503.156650
69,94,417.157635
69,95,374.052236
69,96,294.945550
69,97,261.278139
69,98,256.423163
69,99,236.938196
70,71,67.968121
70,72,138.985111
70,73,205.474243
70,74,290.788014
70,75,361.446223
70,76,423.751027
70,77,494.951123
70,78,596.847408
70,79,638.277578
70,80,113.114055
70,81,118.164192
70,82,141.628705
70,83,220.044060
70,84,294.084172
70,85,369.463123
70,86,441.744630
70,87,529.965252
70,88,591.903834
70,89,679.336377
70,90,156.067659
70,91,174.360889
70,92,219.926621
70,93,266.912260
70,94,363.834697
70,95,406.787825
70,96,488.304395
70,97,546.643185
70,98,610.827339
70,99,690.223156
71,72,73.513089
71,73,140.206367
71,74,223.907930
71,75,294.667797
71,76,358.916408
71,77,428.565829
71,78,531.389429
71,79,572.137359
71,80,131.828426
71,81,94.500473
71,82,78.346552
71,83,154.599184
71,84,226.150193
71,85,301.574379
71,86,373.813218
71,87,462.376188
71,88,524.146310
71,89,612.114755
71,90,163.706865
71,91,143.884272
71,92,165.092667
71,93,205.967713
71,94,298.299227
71,95,340.019941
71,96,420.481870
71,97,478.710825
71,98,542.907903
71,99,622.260913
72,73,66.774748
72,74,152.002659
72,75,222.541987
72,76,285.494663
72,77,355.968663
72,78,458.200342
72,79,499.344095
72,80,195.333317
72,81,137.933124
72,82,65.198855
72,83,109.448451
72,84,161.522384
72,85,233.034991
72,86,305.517833
72,87,391.865943
72,88,454.258992
72,89,540.615180
72,90,218.404137
72,91,168.848160
72,92,148.742667
72,93,170.547895
72,94,245.169666
72,95,281.554536
72,96,355.617589
72,97,412.373914
72,98,476.614508
72,99,554.144119
73,74,87.273863
73,75,156.922027
73,76,218.726548
73,77,289.648595
73,78,391.467953
73,79,432.826636
73,80,256.140958
73,81,191.625335
73,82,106.510543
73,83,98.081460
73,84,109.155036
73,85,172.000229
73,86,243.957262
73,87,327.466767
73,88,390.337871
73,89,475.092377
73,90,273.598877
73,91,208.899572
73,92,159.612544
73,93,157.746502
73,94,203.968860
73,95,232.363531
73,96,297.563864
73,97,352.274655
73,98,416.253659
73,99,491.734782
74,75,70.764975
74,76,139.765335
74,77,204.843981
74,78,308.871595
74,79,348.542928
74,80,327.850666
74,81,257.529371
74,82,172.457550
74,83,119.872896
74,84,54.058245
74,85,86.993407
74,86,157.634843
74,87,240.269939
74,88,303.072195
74,89,388.615253
74,90,337.388841
74,91,259.010399
74,92,185.393348
74,93,154.644170
74,94,148.271740
74,95,161.659247
74,96,213.815791
74,97,266.503854
74,98,330.148617
74,99,404.637737
75,76,75.895000
